,店铺名字,类别,poiid,ctPoi,经度,纬度
1132,CoCo都可（岭南购物城店）,奶茶/果汁,194274152,059343649361170105379968473281275637644_a194274152_c12_e8078078164979324275_nareaid274,23.038636,113.317328
1133,Taning 挞柠·匠心柠檬茶（汀沙店）,奶茶/果汁,194925928,059343649361170105379968473281275637644_a194925928_c13_e8078078164979324275_nareaid274,22.94825,113.36359
1134,橘菓子（大学城贝岗店）,奶茶/果汁,2650411,059343649361170105379968473281275637644_a2650411_c14_e8078078164979324275_nareaid274,23.06111,113.392184
1135,清心堂草本茶（祈福店）,饮品店,179555579,059343649361170105379968473281275637644_a179555579_c0_e8078078164979324275_nareaid274,22.969267,113.332217
1136,Royaltea皇茶天下（大石群贤店）,奶茶/果汁,93812034,059343649361170105379968473281275637644_a93812034_c1_e8078078164979324275_nareaid274,23.018305,113.317893
1137,一家茶饮,奶茶/果汁,169524453,059343649361170105379968473281275637644_a169524453_c2_e8078078164979324275_nareaid274,22.967213,113.488324
1138,大卡司（奥园店）,奶茶/果汁,4466679,059343649361170105379968473281275637644_a4466679_c3_e8078078164979324275_nareaid274,22.92417,113.358122
1139,哆可台湾泡沫牛乳茶,奶茶/果汁,159956182,059343649361170105379968473281275637644_a159956182_c4_e8078078164979324275_nareaid274,22.946694,113.364674
1140,慕小仙（钻汇店）,奶茶/果汁,186029095,059343649361170105379968473281275637644_a186029095_c5_e8078078164979324275_nareaid274,22.947655,113.3623
1141,一夫茶（南村店）,奶茶/果汁,182132979,059343649361170105379968473281275637644_a182132979_c6_e8078078164979324275_nareaid274,23.004902,113.387531
1142,珍之堡·咖啡（新造店）,咖啡厅,159384755,059343649361170105379968473281275637644_a159384755_c7_e8078078164979324275_nareaid274,23.036201,113.415046
1143,探客（万达店）,奶茶/果汁,41447287,059343649361170105379968473281275637644_a41447287_c8_e8078078164979324275_nareaid274,23.007817,113.349435
1144,茉子茶,奶茶/果汁,168930107,059343649361170105379968473281275637644_a168930107_c9_e8078078164979324275_nareaid274,22.94726,113.36361
1145,鲜榨果汁氧吧（荔园店）,奶茶/果汁,162983221,059343649361170105379968473281275637644_a162983221_c10_e8078078164979324275_nareaid274,22.920149,113.345835
1146,皇茶宇治抹茶（番禺祈福缤纷汇店）,奶茶/果汁,163044534,059343649361170105379968473281275637644_a163044534_c11_e8078078164979324275_nareaid274,22.970785,113.332436
1147,OCLOCK COFFEE（大学城店）,咖啡厅,99254807,059343649361170105379968473281275637644_a99254807_c12_e8078078164979324275_nareaid274,23.04641,113.40547
1148,桃梨花香（易发店）,奶茶/果汁,165259656,059343649361170105379968473281275637644_a165259656_c13_e8078078164979324275_nareaid274,22.941237,113.361481
1149,御沃贡茶（里仁洞店）,奶茶/果汁,97612032,059343649361170105379968473281275637644_a97612032_c14_e8078078164979324275_nareaid274,22.990177,113.348918
1150,茶·书洞,奶茶/果汁,189481071,059343649361170105379968473281275637644_a189481071_c0_e5930803347487598658_nareaid274,22.943162,113.360379
1151,有家甜品店,奶茶/果汁,1717026,059343649361170105379968473281275637644_a1717026_c1_e5930803347487598658_nareaid274,23.018124,113.316268
1152,黎恩凉茶（洛溪店）,凉茶,4924857,059343649361170105379968473281275637644_a4924857_c2_e5930803347487598658_nareaid274,23.044824,113.298888
1153,royaltea皇茶天下（大夫山店）,奶茶/果汁,161569419,059343649361170105379968473281275637644_a161569419_c3_e5930803347487598658_nareaid274,22.96917,113.309605
1154,淳手工奶茶（易发街店）,奶茶/果汁,99022503,059343649361170105379968473281275637644_a99022503_c4_e5930803347487598658_nareaid274,22.941266,113.363483
1155,珍之堡.咖啡（化龙店）,咖啡厅,127340670,059343649361170105379968473281275637644_a127340670_c5_e5930803347487598658_nareaid274,23.042682,113.448351
1156,柚雪tea（易发街店）,奶茶/果汁,170665568,059343649361170105379968473281275637644_a170665568_c6_e5930803347487598658_nareaid274,22.941595,113.362893
1157,蜜雪冰城（市桥街店）,冰淇淋,193908064,059343649361170105379968473281275637644_a193908064_c7_e5930803347487598658_nareaid274,22.947804,113.363769
1158,茶树洞,饮品店,159435022,059343649361170105379968473281275637644_a159435022_c8_e5930803347487598658_nareaid274,22.920539,113.344981
1159,添记水牛奶,饮品店,40090820,059343649361170105379968473281275637644_a40090820_c9_e5930803347487598658_nareaid274,22.936646,113.319048
1160,贡茶（富庭华园店）,奶茶/果汁,107173870,059343649361170105379968473281275637644_a107173870_c10_e5930803347487598658_nareaid274,23.022684,113.31447
1161,全民果汁（亚运城店）,奶茶/果汁,165472797,059343649361170105379968473281275637644_a165472797_c11_e5930803347487598658_nareaid274,22.941559,113.476469
1162,TANING挞柠·匠心柠檬茶（繁华路店）,奶茶/果汁,179435056,059343649361170105379968473281275637644_a179435056_c12_e5930803347487598658_nareaid274,22.942148,113.361009
1163,Leo tea你好！茶,奶茶/果汁,177545889,059343649361170105379968473281275637644_a177545889_c13_e5930803347487598658_nareaid274,22.9304,113.388213
1164,CoCo都可（番禺万达广场店）,奶茶/果汁,190911829,059343649361170105379968473281275637644_a190911829_c14_e5930803347487598658_nareaid274,23.007036,113.349342
1165,杨小贤,冰淇淋,66276525,059343649361170105379968473281275637644_a66276525_c0_e8035641766047644013_nareaid274,22.956054,113.438845
1166,燕记,奶茶/果汁,40224683,059343649361170105379968473281275637644_a40224683_c1_e8035641766047644013_nareaid274,23.018125,113.316351
1167,禧御贡茶（番禺广场店）,奶茶/果汁,68398835,059343649361170105379968473281275637644_a68398835_c2_e8035641766047644013_nareaid274,22.932844,113.383101
1168,贡茶（锦绣生态园店）,奶茶/果汁,159098617,059343649361170105379968473281275637644_a159098617_c3_e8035641766047644013_nareaid274,22.967739,113.310177
1169,贡茶（易发东广场店）,奶茶/果汁,71190735,059343649361170105379968473281275637644_a71190735_c4_e8035641766047644013_nareaid274,22.941175,113.365629
1170,探客（友利店）,饮品店,168269094,059343649361170105379968473281275637644_a168269094_c5_e8035641766047644013_nareaid274,22.93941,113.36151
1171,蜜雪冰城（岐山中路店）,饮品店,192626877,059343649361170105379968473281275637644_a192626877_c6_e8035641766047644013_nareaid274,22.956302,113.439033
1172,黄记玉米汁（洛溪店）,奶茶/果汁,98610431,059343649361170105379968473281275637644_a98610431_c7_e8035641766047644013_nareaid274,23.043379,113.29914
1173,ERERCI,奶茶/果汁,160158502,059343649361170105379968473281275637644_a160158502_c8_e8035641766047644013_nareaid274,22.970164,113.332354
1174,御见贡茶,奶茶/果汁,52078625,059343649361170105379968473281275637644_a52078625_c9_e8035641766047644013_nareaid274,22.906288,113.345845
1175,茶理斯（石岗店）,奶茶/果汁,42634362,059343649361170105379968473281275637644_a42634362_c10_e8035641766047644013_nareaid274,22.93738,113.39796
1176,驿站手游茶饮甜品吧,奶茶/果汁,1718388,059343649361170105379968473281275637644_a1718388_c11_e8035641766047644013_nareaid274,22.939339,113.353135
1177,珍之堡.咖啡（南村店）,咖啡厅,158736576,059343649361170105379968473281275637644_a158736576_c12_e8035641766047644013_nareaid274,23.004131,113.386524
1178,吴小姐炒酸奶（钻汇广场店）,奶茶/果汁,106488774,059343649361170105379968473281275637644_a106488774_c13_e8035641766047644013_nareaid274,22.947102,113.363381
1179,HEY YO喜乳酪（奥园广场店）,奶茶/果汁,6661800,059343649361170105379968473281275637644_a6661800_c14_e8035641766047644013_nareaid274,22.924269,113.358069
1180,沪上阿姨（大学城gogo新天地店）,奶茶/果汁,170642535,059343649361170105379968473281275637644_a170642535_c0_e1421031936819989381_nareaid274,23.06098,113.39256
1181,Darling咑柠茶档（市桥店）,奶茶/果汁,181426357,059343649361170105379968473281275637644_a181426357_c1_e1421031936819989381_nareaid274,22.915412,113.375076
1182,岑茶（大石店）,奶茶/果汁,179633489,059343649361170105379968473281275637644_a179633489_c2_e1421031936819989381_nareaid274,23.008021,113.327328
1183,CoCo都可（雅居乐邻里时光店）,奶茶/果汁,185180391,059343649361170105379968473281275637644_a185180391_c3_e1421031936819989381_nareaid274,22.952141,113.361247
1184,珍之堡咖啡（钟村店）,咖啡厅,98365930,059343649361170105379968473281275637644_a98365930_c4_e1421031936819989381_nareaid274,22.976183,113.314088
1185,型茶研究所（番禺万达店）,咖啡厅,41826615,059343649361170105379968473281275637644_a41826615_c5_e1421031936819989381_nareaid274,23.007684,113.349576
1186,22:22咖啡馆（员岗店）,咖啡厅,163335398,059343649361170105379968473281275637644_a163335398_c6_e1421031936819989381_nareaid274,23.016669,113.36484
1187,Regiustea天御皇茶（番禺万达店）,奶茶/果汁,121059113,059343649361170105379968473281275637644_a121059113_c7_e1421031936819989381_nareaid274,23.007709,113.349434
1188,8090奶茶酷饮（里仁洞店）,奶茶/果汁,40912171,059343649361170105379968473281275637644_a40912171_c8_e1421031936819989381_nareaid274,22.995676,113.347544
1189,珍之堡咖啡（石楼店）,咖啡厅,92025113,059343649361170105379968473281275637644_a92025113_c9_e1421031936819989381_nareaid274,22.966613,113.488748
1190,满客贡茶（万达店）,奶茶/果汁,76545102,059343649361170105379968473281275637644_a76545102_c10_e1421031936819989381_nareaid274,23.00805,113.349
1191,CoCo都可（番禺永旺广场店）,奶茶/果汁,184847361,059343649361170105379968473281275637644_a184847361_c11_e1421031936819989381_nareaid274,22.936198,113.387805
1192,Kaf（茶饮&咖啡）,咖啡厅,194363679,059343649361170105379968473281275637644_a194363679_c12_e1421031936819989381_nareaid274,22.907061,113.346825
1193,北欧时光烘焙工作室@蛋糕&饮品,奶茶/果汁,162995059,059343649361170105379968473281275637644_a162995059_c13_e1421031936819989381_nareaid274,22.928119,113.362687
1194,大卡司DAKASI（亚运城店）,奶茶/果汁,192208653,059343649361170105379968473281275637644_a192208653_c14_e1421031936819989381_nareaid274,22.945154,113.486267
1195,COCO LOUNGE（荔园新天地店）,咖啡厅,52164566,059343649361170105379968473281275637644_a52164566_c0_e6157632682727667820_nareaid274,22.92071,113.346061
1196,壹茶TeaOne（易发店）,奶茶/果汁,94246887,059343649361170105379968473281275637644_a94246887_c1_e6157632682727667820_nareaid274,22.941142,113.361402
1197,猫屎咖啡（易发店）,咖啡厅,112832257,059343649361170105379968473281275637644_a112832257_c2_e6157632682727667820_nareaid274,22.94075,113.363085
1198,珍之堡咖啡（沙湾店）,咖啡厅,105328852,059343649361170105379968473281275637644_a105328852_c3_e6157632682727667820_nareaid274,22.909639,113.350201
1199,绿·茶啡,咖啡厅,3310120,059343649361170105379968473281275637644_a3310120_c4_e6157632682727667820_nareaid274,22.947703,113.362017
1200,蒲咖啡（花样店）,咖啡厅,5485502,059343649361170105379968473281275637644_a5485502_c5_e6157632682727667820_nareaid274,22.92617,113.35554
1201,Zoo Coffee（喜悦天地店）,咖啡厅,101555182,059343649361170105379968473281275637644_a101555182_c6_e6157632682727667820_nareaid274,22.947821,113.361373
1202,正在司康1.0·咖啡司康专门店（万达店）,咖啡厅,165067258,059343649361170105379968473281275637644_a165067258_c7_e6157632682727667820_nareaid274,23.009864,113.351331
1203,大椰甜品店,饮品店,96162392,059343649361170105379968473281275637644_a96162392_c8_e6157632682727667820_nareaid274,22.924474,113.364692
1204,欧洲冻酸奶Salud（番禺万达店）,冰淇淋,159722945,059343649361170105379968473281275637644_a159722945_c9_e6157632682727667820_nareaid274,23.007084,113.349127
1205,哈根达斯（番禺万达广场店）,冰淇淋,42695588,059343649361170105379968473281275637644_a42695588_c10_e6157632682727667820_nareaid274,23.007186,113.350496
1206,喵星人咖啡馆,咖啡厅,77631398,059343649361170105379968473281275637644_a77631398_c11_e6157632682727667820_nareaid274,22.928943,113.355881
1207,蜜雪冰城（易发街店）,冰淇淋,179391859,059343649361170105379968473281275637644_a179391859_c12_e6157632682727667820_nareaid274,22.941616,113.365903
1208,茗日见,奶茶/果汁,61616566,059343649361170105379968473281275637644_a61616566_c13_e6157632682727667820_nareaid274,23.004024,113.388804
1209,Fan cafe,咖啡厅,187139751,059343649361170105379968473281275637644_a187139751_c14_e6157632682727667820_nareaid274,22.942567,113.35363
1210,四云奶盖贡茶（石基店）,奶茶/果汁,62159656,059343649361170105379968473281275637644_a62159656_c0_e4420057687285664083_nareaid274,22.955775,113.438776
1211,薡御贡茶（番禺宾馆店）,奶茶/果汁,93157843,059343649361170105379968473281275637644_a93157843_c1_e4420057687285664083_nareaid274,22.943003,113.36645
1212,弄月咖啡,咖啡厅,185253569,059343649361170105379968473281275637644_a185253569_c2_e4420057687285664083_nareaid274,22.948203,113.361463
1213,舞茶道（市桥易发店）,奶茶/果汁,182490339,059343649361170105379968473281275637644_a182490339_c3_e4420057687285664083_nareaid274,22.940429,113.36559
1214,太平洋咖啡（南华路奥园店）,咖啡厅,2706219,059343649361170105379968473281275637644_a2706219_c4_e4420057687285664083_nareaid274,22.92461,113.35827
1215,DQ（番禺梦乐城店）,冰淇淋,192622298,059343649361170105379968473281275637644_a192622298_c5_e4420057687285664083_nareaid274,22.937287,113.388126
1216,水厂·咖啡（南浦店）,咖啡厅,159411485,059343649361170105379968473281275637644_a159411485_c6_e4420057687285664083_nareaid274,23.038647,113.29387
1217,君雪雪糕批发,冰淇淋,75544760,059343649361170105379968473281275637644_a75544760_c7_e4420057687285664083_nareaid274,23.012867,113.377548
1218,cheskee芝士客,奶茶/果汁,162751641,059343649361170105379968473281275637644_a162751641_c8_e4420057687285664083_nareaid274,22.955337,113.436288
1219,弘韵贡茶,奶茶/果汁,95827960,059343649361170105379968473281275637644_a95827960_c9_e4420057687285664083_nareaid274,23.01676,113.39529
1220,拾光里SOAK IN TIME（万达店）,饮品店,189729144,059343649361170105379968473281275637644_a189729144_c10_e4420057687285664083_nareaid274,23.009374,113.351114
1221,MC tea+,奶茶/果汁,185420959,059343649361170105379968473281275637644_a185420959_c11_e4420057687285664083_nareaid274,22.920476,113.355398
1222,普盈士王子拉茶（大学城新天地店）,奶茶/果汁,79300843,059343649361170105379968473281275637644_a79300843_c12_e4420057687285664083_nareaid274,23.061229,113.392263
1223,一芳台湾水果茶（大学城店）,奶茶/果汁,165126939,059343649361170105379968473281275637644_a165126939_c13_e4420057687285664083_nareaid274,23.061171,113.391856
1224,范茶（番禺广场店）,奶茶/果汁,186053681,059343649361170105379968473281275637644_a186053681_c14_e4420057687285664083_nareaid274,22.93267,113.39102
1225,royaltea皇茶（紫藤恋）,奶茶/果汁,93769564,059343649361170105379968473281275637644_a93769564_c0_e4778448734967984914_nareaid274,22.947217,113.365436
1226,蜜雪冰城（广州大学城店）,冰淇淋,194788423,059343649361170105379968473281275637644_a194788423_c1_e4778448734967984914_nareaid274,23.062045,113.389223
1227,猫屎咖啡（祈福缤纷汇店）,咖啡厅,160718226,059343649361170105379968473281275637644_a160718226_c2_e4778448734967984914_nareaid274,22.970545,113.332967
