,店铺名字,类别,poiid,ctPoi,经度,纬度
932,盘盘茶（时尚天河商业广场店）,饮品店,189718783,032993311645349738152990596470664416460_a189718783_c10_e302521562691630928_nareaid22,23.133959,113.325159
933,sweet鲜果果汁,奶茶/果汁,195168910,032993311645349738152990596470664416460_a195168910_c11_e302521562691630928_nareaid22,23.133817,113.326654
934,Hofruit Park,饮品店,187861819,032993311645349738152990596470664416460_a187861819_c12_e302521562691630928_nareaid22,23.132706,113.326237
935,CoffeA Fang啡舫（富力盈丰店）,咖啡厅,182575842,032993311645349738152990596470664416460_a182575842_c13_e302521562691630928_nareaid22,23.125537,113.316421
936,红桃兔,奶茶/果汁,193720429,032993311645349738152990596470664416460_a193720429_c14_e302521562691630928_nareaid22,23.13398,113.3251
937,hoshi小吃店,奶茶/果汁,188474627,032993311645349738152990596470664416460_a188474627_c0_e7867904126871055305_nareaid22,23.136772,113.339262
938,Aoxiangdi奥香帝,饮品店,42425701,032993311645349738152990596470664416460_a42425701_c1_e7867904126871055305_nareaid22,23.17559,113.32125
939,一夫茶,奶茶/果汁,186035353,032993311645349738152990596470664416460_a186035353_c2_e7867904126871055305_nareaid22,23.131651,113.372899
940,Hi.TEA茶室（东圃店）,饮品店,160537254,032993311645349738152990596470664416460_a160537254_c3_e7867904126871055305_nareaid22,23.124681,113.402357
941,诺意茶廊,奶茶/果汁,184195935,032993311645349738152990596470664416460_a184195935_c4_e7867904126871055305_nareaid22,23.126533,113.381191
942,日夜皆啡,咖啡厅,914966720,032993311645349738152990596470664416460_a914966720_c5_e7867904126871055305_nareaid22,23.13,113.32796
943,柯基喵·猫咖CAT CLUB,咖啡厅,195932809,032993311645349738152990596470664416460_a195932809_c6_e7867904126871055305_nareaid22,23.123465,113.334082
944,亚信芒椰奶花（天河南店）,奶茶/果汁,1251833298,032993311645349738152990596470664416460_a1251833298_c7_e7867904126871055305_nareaid22,23.130904,113.324661
945,寸茶,奶茶/果汁,1948955778,032993311645349738152990596470664416460_a1948955778_c8_e7867904126871055305_nareaid22,23.133971,113.323288
946,益禾堂（员村店）,奶茶/果汁,192527534,032993311645349738152990596470664416460_a192527534_c9_e7867904126871055305_nareaid22,23.116387,113.363837
947,奶2代（员村店）,奶茶/果汁,194391752,032993311645349738152990596470664416460_a194391752_c10_e7867904126871055305_nareaid22,23.12091,113.35717
948,鹿角巷THE ALLEY（棠东店）,奶茶/果汁,194373783,032993311645349738152990596470664416460_a194373783_c11_e7867904126871055305_nareaid22,23.126535,113.384992
949,福朋喜来登酒店大堂吧,咖啡厅,113213993,032993311645349738152990596470664416460_a113213993_c12_e7867904126871055305_nareaid22,23.111792,113.417762
950,茶谷地 Tea Valley（时尚天河总店）,奶茶/果汁,184716250,032993311645349738152990596470664416460_a184716250_c13_e7867904126871055305_nareaid22,23.133881,113.32507
951,shake shake,奶茶/果汁,195847790,032993311645349738152990596470664416460_a195847790_c14_e7867904126871055305_nareaid22,23.130913,113.32392
952,Tizzy提示咖啡 （马场店）,咖啡厅,186313229,032993311645349738152990596470664416460_a186313229_c0_e8789822234321882476_nareaid22,23.117003,113.346899
953,喵小姐的茶,奶茶/果汁,186970320,032993311645349738152990596470664416460_a186970320_c1_e8789822234321882476_nareaid22,23.202208,113.37164
954,琉璃鲸,奶茶/果汁,194637208,032993311645349738152990596470664416460_a194637208_c2_e8789822234321882476_nareaid22,23.134784,113.321429
955,布袋酸奶君,酸奶,1934088556,032993311645349738152990596470664416460_a1934088556_c3_e8789822234321882476_nareaid22,23.125282,113.326745
956,果度奶茶（珠村店）,奶茶/果汁,42730276,032993311645349738152990596470664416460_a42730276_c4_e8789822234321882476_nareaid22,23.123831,113.421677
957,CoffeeDou（天汇广场店）,咖啡厅,162977982,032993311645349738152990596470664416460_a162977982_c5_e8789822234321882476_nareaid22,23.115491,113.32956
958,Auntea Care姨妈热饮,饮品店,187233800,032993311645349738152990596470664416460_a187233800_c6_e8789822234321882476_nareaid22,23.12854,113.326945
959,Take（珠江新城店）,奶茶/果汁,157743206,032993311645349738152990596470664416460_a157743206_c7_e8789822234321882476_nareaid22,23.126484,113.316439
960,醇与茶,奶茶/果汁,188432654,032993311645349738152990596470664416460_a188432654_c8_e8789822234321882476_nareaid22,23.198041,113.368519
961,醒小小,奶茶/果汁,180593642,032993311645349738152990596470664416460_a180593642_c9_e8789822234321882476_nareaid22,23.115937,113.370365
962,YΛNE`ST燕窝新作,奶茶/果汁,195966823,032993311645349738152990596470664416460_a195966823_c10_e8789822234321882476_nareaid22,23.129785,113.324261
963,灿茶,奶茶/果汁,927462603,032993311645349738152990596470664416460_a927462603_c11_e8789822234321882476_nareaid22,23.127161,113.396983
964,老虎堂黑糖專売,奶茶/果汁,1025767345,032993311645349738152990596470664416460_a1025767345_c12_e8789822234321882476_nareaid22,23.11568,113.36391
965,伍月廿叁May 23rd,奶茶/果汁,182430570,032993311645349738152990596470664416460_a182430570_c13_e8789822234321882476_nareaid22,23.117274,113.37171
966,那一点点（员村南街店）,奶茶/果汁,193608613,032993311645349738152990596470664416460_a193608613_c14_e8789822234321882476_nareaid22,23.114972,113.356082
967,桃沏,奶茶/果汁,181213309,032993311645349738152990596470664416460_a181213309_c0_e4777347776091546410_nareaid22,23.202257,113.373795
968,琉璃鲸,饮品店,194376337,032993311645349738152990596470664416460_a194376337_c1_e4777347776091546410_nareaid22,23.116869,113.344951
969,鹿角巷 THE ALLEY（棠东店）,奶茶/果汁,182369746,032993311645349738152990596470664416460_a182369746_c2_e4777347776091546410_nareaid22,23.123855,113.384189
970,光合制茶（体育西店）,奶茶/果汁,194362840,032993311645349738152990596470664416460_a194362840_c3_e4777347776091546410_nareaid22,23.13018,113.323459
971,榴芒恋上冰（小新塘店）,奶茶/果汁,159697909,032993311645349738152990596470664416460_a159697909_c4_e4777347776091546410_nareaid22,23.165412,113.413795
972,伊士丹顿酒店•大堂吧,咖啡厅,194805823,032993311645349738152990596470664416460_a194805823_c5_e4777347776091546410_nareaid22,23.115408,113.373841
973,5号茶馆,饮品店,191807067,032993311645349738152990596470664416460_a191807067_c6_e4777347776091546410_nareaid22,23.119887,113.367189
974,HEY BIRD 嘿鸟•自烘焙咖啡,咖啡厅,179362524,032993311645349738152990596470664416460_a179362524_c7_e4777347776091546410_nareaid22,23.120825,113.332649
975,实验室奶茶,奶茶/果汁,192875475,032993311645349738152990596470664416460_a192875475_c8_e4777347776091546410_nareaid22,23.12682,113.386484
976,卡缇诺,冰淇淋,195877926,032993311645349738152990596470664416460_a195877926_c9_e4777347776091546410_nareaid22,23.13089,113.32193
977,FRESH CUP 果汁冰,奶茶/果汁,102386215,032993311645349738152990596470664416460_a102386215_c10_e4777347776091546410_nareaid22,23.115388,113.341147
978,一芳台湾水果茶（猎德店）,奶茶/果汁,194673182,032993311645349738152990596470664416460_a194673182_c11_e4777347776091546410_nareaid22,23.120357,113.331737
979,绯茶,奶茶/果汁,186327824,032993311645349738152990596470664416460_a186327824_c12_e4777347776091546410_nareaid22,23.115672,113.356948
980,甜不甜,奶茶/果汁,182070841,032993311645349738152990596470664416460_a182070841_c13_e4777347776091546410_nareaid22,23.133881,113.32507
981,归觅·艺述咖啡馆,咖啡厅,182606072,032993311645349738152990596470664416460_a182606072_c14_e4777347776091546410_nareaid22,23.12053,113.382276
982,鹿角巷,奶茶/果汁,1065176651,032993311645349738152990596470664416460_a1065176651_c0_e9123437805126160141_nareaid22,23.132746,113.327582
983,原味玉米汁,奶茶/果汁,110792120,032993311645349738152990596470664416460_a110792120_c1_e9123437805126160141_nareaid22,23.13277,113.32721
984,囧茶（棠东分店）,奶茶/果汁,184624567,032993311645349738152990596470664416460_a184624567_c2_e9123437805126160141_nareaid22,23.126332,113.38993
985,TEA.TWO茶室（员村店）,奶茶/果汁,184023078,032993311645349738152990596470664416460_a184023078_c3_e9123437805126160141_nareaid22,23.117541,113.370943
986,素岛泰茶,奶茶/果汁,1055421366,032993311645349738152990596470664416460_a1055421366_c4_e9123437805126160141_nareaid22,23.127891,113.322424
987,停停吧（新塘店）,饮品店,1083581398,032993311645349738152990596470664416460_a1083581398_c5_e9123437805126160141_nareaid22,23.156545,113.408894
988,帝芬诺咖啡,咖啡厅,185743345,032993311645349738152990596470664416460_a185743345_c6_e9123437805126160141_nareaid22,23.124181,113.326065
989,研魔时尚健康饮品轻食,饮品店,165757721,032993311645349738152990596470664416460_a165757721_c7_e9123437805126160141_nareaid22,23.112248,113.424663
990,自助酸奶捞,酸奶,1547374588,032993311645349738152990596470664416460_a1547374588_c8_e9123437805126160141_nareaid22,23.12311,113.396554
991,LOFFEECOFFEE乐啡意咖啡（高德置地广场店）,咖啡厅,42920632,032993311645349738152990596470664416460_a42920632_c9_e9123437805126160141_nareaid22,23.120108,113.326678
992,茗心华夫Waffle Max,奶茶/果汁,182006909,032993311645349738152990596470664416460_a182006909_c10_e9123437805126160141_nareaid22,23.121268,113.391957
993,Kumamoto熊本茶屋（漫广场店）,奶茶/果汁,189940672,032993311645349738152990596470664416460_a189940672_c11_e9123437805126160141_nareaid22,23.112498,113.424868
994,花流茶,奶茶/果汁,195837475,032993311645349738152990596470664416460_a195837475_c12_e9123437805126160141_nareaid22,23.128065,113.320285
995,BEIGE（兴盛店）,奶茶/果汁,190616576,032993311645349738152990596470664416460_a190616576_c13_e9123437805126160141_nareaid22,23.121641,113.327126
996,茶事,奶茶/果汁,193059047,032993311645349738152990596470664416460_a193059047_c14_e9123437805126160141_nareaid22,23.126047,113.321952
997,壹杯半茶,奶茶/果汁,965939006,032993311645349738152990596470664416460_a965939006_c0_e8615298264242556517_nareaid22,23.112849,113.36447
998,尊茶,奶茶/果汁,186119489,032993311645349738152990596470664416460_a186119489_c1_e8615298264242556517_nareaid22,23.126051,113.321956
999,Record·车轮饼（渔沙坦店）,奶茶/果汁,195066313,032993311645349738152990596470664416460_a195066313_c2_e8615298264242556517_nareaid22,23.212197,113.378504
1000,鹿角巷THE ALLEY（员村店）,饮品店,179273136,032993311645349738152990596470664416460_a179273136_c3_e8615298264242556517_nareaid22,23.114807,113.364007
1001,一幅画·艺术主题咖啡馆,咖啡厅,194761016,032993311645349738152990596470664416460_a194761016_c4_e8615298264242556517_nareaid22,23.11614,113.33283
1002,库玛茶,奶茶/果汁,1344992403,032993311645349738152990596470664416460_a1344992403_c5_e8615298264242556517_nareaid22,23.121317,113.324664
1003,茶小萌,奶茶/果汁,909138401,032993311645349738152990596470664416460_a909138401_c6_e8615298264242556517_nareaid22,23.213863,113.37726
1004,上菓茶,奶茶/果汁,963200024,032993311645349738152990596470664416460_a963200024_c7_e8615298264242556517_nareaid22,23.213802,113.377511
1005,小阿果·甘草水果,奶茶/果汁,189341028,032993311645349738152990596470664416460_a189341028_c8_e8615298264242556517_nareaid22,23.128094,113.323854
1006,茶语欧麦,奶茶/果汁,193590468,032993311645349738152990596470664416460_a193590468_c9_e8615298264242556517_nareaid22,23.119714,113.324596
1007,岛滋·古法黑糖,奶茶/果汁,194628716,032993311645349738152990596470664416460_a194628716_c10_e8615298264242556517_nareaid22,23.130822,113.320868
1008,书亦烧仙草（东圃天河广场店）,奶茶/果汁,1593388827,032993311645349738152990596470664416460_a1593388827_c11_e8615298264242556517_nareaid22,23.12225,113.40266
1009,一芳台湾水果茶（花城汇中区店）,奶茶/果汁,179695855,032993311645349738152990596470664416460_a179695855_c12_e8615298264242556517_nareaid22,23.119793,113.324541
1010,雪蜜缘,奶茶/果汁,602232250,032993311645349738152990596470664416460_a602232250_c13_e8615298264242556517_nareaid22,23.12056,113.40068
1011,早morning,饮品店,189123480,032993311645349738152990596470664416460_a189123480_c14_e8615298264242556517_nareaid22,23.122337,113.402962
1012,囍爆茶饮店,奶茶/果汁,185267632,032993311645349738152990596470664416460_a185267632_c0_e6935444663570424380_nareaid22,23.122555,113.39458
1013,叁点叁拾,奶茶/果汁,193024166,032993311645349738152990596470664416460_a193024166_c1_e6935444663570424380_nareaid22,23.118282,113.398015
1014,念茶（东圃店）,奶茶/果汁,193036191,032993311645349738152990596470664416460_a193036191_c2_e6935444663570424380_nareaid22,23.120011,113.400368
1015,玫小姬咖啡,咖啡厅,105950281,032993311645349738152990596470664416460_a105950281_c3_e6935444663570424380_nareaid22,23.120103,113.393685
1016,樂茶,奶茶/果汁,982559698,032993311645349738152990596470664416460_a982559698_c4_e6935444663570424380_nareaid22,23.213831,113.377597
1017,古の茶,奶茶/果汁,195879920,032993311645349738152990596470664416460_a195879920_c5_e6935444663570424380_nareaid22,23.126045,113.324739
1018,伴柠,奶茶/果汁,1792269180,032993311645349738152990596470664416460_a1792269180_c6_e6935444663570424380_nareaid22,23.116818,113.400668
1019,原地包紮（黄村店）,饮品店,192604516,032993311645349738152990596470664416460_a192604516_c7_e6935444663570424380_nareaid22,23.12462,113.41047
1020,肯尼·café honey,咖啡厅,193311717,032993311645349738152990596470664416460_a193311717_c8_e6935444663570424380_nareaid22,23.12703,113.31979
1021,33度3（富力盈通店）,奶茶/果汁,188937429,032993311645349738152990596470664416460_a188937429_c9_e6935444663570424380_nareaid22,23.126373,113.321895
1022,奶茶肥肥油炸,奶茶/果汁,169348152,032993311645349738152990596470664416460_a169348152_c10_e6935444663570424380_nareaid22,23.11838,113.40453
1023,KOOMATEA库玛茶,奶茶/果汁,194900792,032993311645349738152990596470664416460_a194900792_c11_e6935444663570424380_nareaid22,23.11889,113.31855
1024,SEVENNOTES COFFEE,咖啡厅,189864390,032993311645349738152990596470664416460_a189864390_c12_e6935444663570424380_nareaid22,23.1176,113.40264
1025,雅西亚奶茶实验室,奶茶/果汁,193037008,032993311645349738152990596470664416460_a193037008_c13_e6935444663570424380_nareaid22,23.120202,113.400012
1026,鹿角巷（东圃店）,奶茶/果汁,40104347,032993311645349738152990596470664416460_a40104347_c14_e6935444663570424380_nareaid22,23.119554,113.400203
1027,壹壹家·水果茶（东圃店）,奶茶/果汁,179544519,032993311645349738152990596470664416460_a179544519_c0_e5727291522704293888_nareaid22,23.119394,113.400429
1028,美思蜜可酸奶,酸奶,644754236,032993311645349738152990596470664416460_a644754236_c1_e5727291522704293888_nareaid22,23.113971,113.403228
1029,老地方奶茶店,奶茶/果汁,179353210,032993311645349738152990596470664416460_a179353210_c2_e5727291522704293888_nareaid22,23.122821,113.413506
1030,书亦烧仙草（东圃店）,奶茶/果汁,195203535,032993311645349738152990596470664416460_a195203535_c3_e5727291522704293888_nareaid22,23.110585,113.401058
1031,红芈茶（东圃购物中心店）,奶茶/果汁,177759558,032993311645349738152990596470664416460_a177759558_c4_e5727291522704293888_nareaid22,23.120827,113.402276
